transaction_id,account_id,amount,country,transaction_date
f655bdb2-399a-413b-aec2-2fc05b3b068e,ACC4450,108.78,DE,2025-07-12 13:52:00
66cae2a7-3047-4cc0-b8a8-d4e34cc7d296,ACC1832,968.22,JP,2025-09-07 16:16:00
e5fbd000-6b91-4250-96f5-81bd7f7aeafb,ACC3647,448.44,AE,2025-03-09 05:01:00
7a866b17-9dc2-4d30-82cc-8ccbb66d7505,ACC3442,572.31,US,2025-11-18 17:38:00
97acc039-61d5-4afc-b6f9-296043883502,ACC3088,9373.18,FR,2025-01-27 05:38:00
39e79dbb-8120-48a4-8f8f-eb30a355d423,ACC7658,300.28,US,2025-01-31 11:00:00
e0a42da8-1407-44b8-a9bb-0a77f42bc8af,ACC3900,9832.34,SS,2025-04-23 13:00:00
a1ccca84-c5eb-4cde-8aee-e8705819f7fd,ACC5065,1379.18,AE,2025-10-28 05:22:00
fa726ec6-2eea-49f0-a931-d5cc84192163,ACC8711,1301.24,US,2025-07-14 06:46:00
f3febb59-62a8-47fc-be28-b3a8ca2020e7,ACC4728,2501.37,SG,2025-06-11 23:18:00
94d80c35-fbd4-4d4c-8638-338507497508,ACC5573,259.71,SG,2025-06-12 07:52:00
2de5d60a-182d-4624-8f2e-edc7121f21f9,ACC5279,2268.74,GB,2025-09-13 16:43:00
af983270-88ad-4b8e-a7a5-9ad392809c62,ACC8149,901.3,SG,2025-05-11 00:41:00
be5ca647-91ec-4af3-b0c7-2763a01bd5f7,ACC1027,821.85,AU,2025-03-26 05:03:00
99402e44-57fd-4b6a-953b-e9cde9970d2e,ACC5920,399.62,SG,2025-05-24 11:26:00
4b039179-495a-4ce9-849e-a11e428c932c,ACC4143,204.03,JP,2025-08-14 05:08:00
2952440e-88af-43c6-8913-6f9134f7a78b,ACC5930,247.69,GB,2025-11-03 03:49:00
4f2ef510-360b-4c70-af29-9a0b36a8ba88,ACC8618,471.71,CA,2025-10-23 16:40:00
32d5c28b-1a3e-4665-97af-98661507629b,ACC3780,217.29,AE,2025-11-18 16:46:00
dc996385-6ae2-464d-bc94-77ee0e854fec,ACC4848,1613.16,US,2025-03-03 17:54:00
79d4f9c9-10e9-46d1-873c-02b5a8c97a98,ACC2193,244.5,SG,2025-08-15 00:58:00
2055fc07-a7dd-4078-83ae-c2568d3dc077,ACC9099,926.69,AU,2025-11-28 14:58:00
a77917ed-deea-4b6a-9d2b-40dbcead277a,ACC7965,6290.08,US,2025-10-19 00:26:00
28e3c074-9b0d-4326-be93-9683a263cdf3,ACC5082,4702.32,US,2025-06-09 08:31:00
e05c7a3f-3717-49cb-8d3d-66f1b87bd16d,ACC6198,4301.08,AE,2025-03-30 08:53:00
93f363a5-592e-43d1-bec9-528f8ccdf720,ACC9976,1654.94,SG,2025-11-19 06:31:00
545b75c7-a028-4860-b0e6-537c73e16bbb,ACC5246,9614.74,AO,2025-11-21 16:54:00
24a68c51-5309-47a5-ac0a-fba9869d9ddf,ACC8939,8915.69,NA,2025-06-30 00:49:00
321805fb-2210-4b57-b693-16e3d7d854ad,ACC6238,196.81,DE,2025-06-24 05:07:00
dc592af4-e58f-482f-9097-df1a414e85ae,ACC2052,109.11,AU,2025-02-28 16:11:00
e58db886-3963-4e8f-8caf-dc56ea671692,ACC7883,772.9,GB,2025-10-30 02:20:00
7dddd515-af5c-43d5-b598-abef091b5ece,ACC7232,143671.75,VE,2025-10-11 14:36:00
1c9b0105-bd68-48c1-a3c8-dd42ac07e746,ACC7865,192.89,SG,2025-12-14 07:49:00
add4c4dc-1293-4fe9-8102-8533b6b0657b,ACC7624,268.06,FR,2025-06-10 14:11:00
1ff334a6-576f-48a7-a1ae-406c7a7abe4f,ACC9751,9878.39,YE,2025-05-01 04:21:00
c904083c-22e1-4e28-8077-26e346bffe48,ACC8022,137654.96,MM,2025-01-20 15:16:00
6a8b9d6c-cef7-4d59-884e-1c2580b7faed,ACC6363,8772.41,AU,2025-04-09 19:31:00
af18646e-46ef-44d4-9489-f29ceffcfaad,ACC7906,41.29,DE,2025-06-04 03:01:00
51f10de5-c22b-4a9d-bbc4-8fb32bb5dd6d,ACC1853,9204.99,MC,2025-07-03 16:45:00
52d2fc21-0b70-47ba-bc8b-56d70c2502bb,ACC4908,26.15,CA,2025-09-12 20:00:00
b679c126-ced3-4865-90cb-d7f1a840eb85,ACC2876,603.78,FR,2025-04-02 21:52:00
b6aa970a-3a4b-4252-9746-2d5d390d891f,ACC7149,9805.11,CM,2025-04-30 06:00:00
5de88cbd-d643-4075-a643-aa7934d6d93d,ACC4978,9917.83,SY,2025-10-16 20:02:00
edff2ddf-2124-42c2-8f92-f78b349eb599,ACC1672,182.42,SG,2025-03-16 04:51:00
179ec39b-2050-4ad1-93e9-17b92a019973,ACC1207,950.64,CA,2025-09-10 19:49:00
95a8b6a7-d4b8-4d67-bb4d-e1aac7abf9f0,ACC8532,8658.2,VG,2025-11-02 21:03:00
0d190444-5796-4fdc-8615-b8d88348b7fa,ACC8921,56.39,JP,2025-04-22 09:42:00
3da7197b-0c73-4412-8232-559c93da875f,ACC2419,1274.2,SG,2025-12-05 12:15:00
0d239c1b-057a-4cd9-b5a8-74f609a5d57c,ACC7209,8865.55,AO,2025-07-23 02:37:00
abf27aa5-ffdc-433e-88db-b7263614d2ac,ACC5232,1608.5,GB,2025-09-02 22:57:00
27a452b0-295e-40cb-85af-f8dfc98899cc,ACC9464,3466.99,CA,2025-09-05 19:51:00
91ca0ac4-716a-4cfa-b6be-cf983e9b9757,ACC8800,1613.03,AU,2025-05-20 02:57:00
9d7836a4-730a-45c9-8df8-c33cb381b97f,ACC4986,162.69,FR,2025-12-24 09:43:00
9e157377-0c5d-4169-9002-2bd065fdd5f8,ACC6419,363.63,FR,2025-08-11 23:20:00
8330b6ab-8c84-417f-83c4-5e2da83ee0d9,ACC2976,8906.1,AU,2025-09-14 04:20:00
16c86134-ee8a-4888-a713-7d731b249e00,ACC5530,1079.47,AU,2025-05-21 05:39:00
21a60713-2216-4202-817e-7c72218aece1,ACC5952,183310.91,CD,2025-07-26 01:45:00
265c6875-cd59-4298-9077-bfe14769d23b,ACC1893,8689.75,GB,2025-01-11 07:15:00
6139f458-68ed-4b30-8c56-ebd6fbca1e89,ACC8690,573.91,CA,2025-08-01 17:27:00
91caf55d-4ad0-403e-bdfc-5ac26950a2e7,ACC7565,3784.01,SG,2025-12-15 14:08:00
33ec93d8-b095-4cd2-a2b4-b2f4033ba64f,ACC5978,881.46,GB,2025-12-25 01:53:00
77cf7a49-26b7-49a3-b2da-612c5441ec79,ACC4697,9952.12,MC,2025-03-04 00:38:00
8432a7d1-b74a-4cd8-a583-643f989e4835,ACC6003,286.21,AE,2025-10-04 23:35:00
e98d1d96-956a-4bbe-8a46-456d594062ad,ACC3573,310.3,CA,2025-02-13 20:36:00
b30e6178-6b34-4fd0-ab1c-b9a5e7c72187,ACC4792,517.57,DE,2025-06-24 15:56:00
0a2a4dc0-5a1f-4218-aee6-8f65a61856ac,ACC4824,9553.78,DZ,2025-07-29 18:59:00
2d798b25-7a61-4365-9f67-2f4640ce3f8c,ACC4241,9436.96,KE,2025-07-12 15:25:00
348f0e36-4e5d-4d34-a1a3-5aa66fe664b0,ACC3330,341.83,DE,2025-11-06 13:50:00
ec1153f2-1554-479c-aa8c-239dcc60530d,ACC5728,2944.24,SG,2025-02-21 23:58:00
6eaf39df-66f3-4c04-92e1-775fb1e646b8,ACC9199,2424.99,AE,2025-11-16 18:45:00
0c68bed5-c6f2-4568-a2e4-cc5e7f1b8134,ACC5102,4126.42,AU,2025-12-26 13:41:00
3e54798b-70f4-4554-9409-430b481c0641,ACC5415,8000,AE,2025-01-19 20:01:00
d3c69a76-a769-413f-814c-a36b1d43f618,ACC8245,8762.61,BG,2025-01-30 07:05:00
e8b6b66e-df61-4af3-8278-1fb7423b577a,ACC2494,1075.98,JP,2025-07-22 13:08:00
50db2e48-1140-4c9d-abc1-075ae1e28ae8,ACC6403,235.03,SG,2025-12-09 06:01:00
e0ab0b00-952b-45b1-a9c9-451d05462c69,ACC6153,2792.78,JP,2025-10-27 18:01:00
70264938-c708-4590-ad46-8ad898ffaa6f,ACC1018,3376.29,JP,2025-07-03 18:59:00
736a428e-3c3f-464b-8f34-eaebc6bfde32,ACC8242,242.81,AU,2025-12-03 09:37:00
be27c4ba-96f6-4800-a74f-06beb8bce965,ACC8941,2699.78,FR,2025-02-07 13:58:00
1922a8f1-9540-42f6-a430-21ddb0e87241,ACC6091,2524.41,AU,2025-03-30 10:04:00
566934e3-5bab-437b-ab87-7ea849634182,ACC3522,3224.19,GB,2025-01-10 22:58:00
32288954-ae3c-424f-a805-c628bdf590a6,ACC8905,9940.38,HT,2025-12-29 21:44:00
3646f6aa-7e10-4119-903d-654a33aa0a94,ACC9327,789.35,AE,2025-12-10 20:38:00
ff60a41b-8e1b-4444-97db-76a9434318aa,ACC7798,8914.09,NA,2025-04-10 09:39:00
45f400bd-29d6-4f37-b387-328f38fff5de,ACC5891,166801.65,CM,2025-09-05 11:45:00
3d6e39ad-c806-4b2e-a3a4-f6a226f71fc0,ACC6446,9169.37,BO,2025-12-23 13:05:00
62cacaff-2e28-4442-915a-71e2c4459856,ACC7274,423.18,AU,2025-10-02 16:13:00
7484d280-8f97-41c4-94ae-406047c7398d,ACC8749,9115.75,AE,2025-06-20 01:47:00
e506a14c-a533-4131-b95c-5ea081d9012d,ACC9115,4358.54,AE,2025-10-05 14:29:00
b407a4ca-0d22-4e04-a0b5-c4240788f06d,ACC8213,2790.87,US,2025-01-27 22:57:00
c87a6bb2-afc3-4b85-8392-91107bd2376a,ACC3529,483.25,FR,2025-03-14 14:35:00
dcf8d79d-a18f-4886-9d81-d6f8ca1f4201,ACC2315,2865.02,AU,2025-02-24 11:43:00
6545a0ab-bad2-4c1d-b85e-2bf6579d409e,ACC6188,9788.15,IR,2025-08-28 06:05:00
83c005fd-8927-434c-82d6-df89c707c158,ACC5708,8553.81,GB,2025-12-22 07:30:00
355e732f-5f99-463e-ade7-f160928639cb,ACC2646,9150.52,DE,2025-06-15 15:36:00
c445ec32-ac30-48d4-9bfb-8f8418251caf,ACC8056,453.48,FR,2025-11-20 01:50:00
29123b64-ced9-460b-bbf7-3bd23b086d01,ACC3868,376.53,GB,2025-04-17 00:00:00
3dab1049-9b3c-4a30-9a5d-4859b79322bf,ACC3344,310.1,JP,2025-02-27 12:04:00
d9a152b7-5638-4b40-809d-29b79dffb104,ACC8622,336.93,US,2025-06-19 01:47:00
79e74170-f18a-44f4-a59a-ba454c88d127,ACC5901,188.44,FR,2025-07-29 10:43:00
7ee57d3d-f583-46ab-aa96-1cbec77f6369,ACC8916,585.62,AE,2025-11-05 23:20:00
81c2c715-9775-4f11-870b-4d41a800ff49,ACC5837,942.21,AE,2025-03-19 15:54:00
903d5b1d-270b-484a-b0b4-61fad7c21262,ACC1803,65778.87,LB,2025-01-16 23:25:00
8bd38584-01b7-4498-ac26-86e49c22ad65,ACC4770,9853.5,NA,2025-12-28 16:56:00
d0a7ae34-73b5-4e8e-ba96-3e467d44cd10,ACC3240,283.94,AU,2025-09-14 13:15:00
396ddd94-8027-46bc-aa71-7c9559ad57a0,ACC6977,72152.58,KE,2025-03-12 18:03:00
24598475-582f-4c47-a14d-0009c899465c,ACC3165,125.17,GB,2025-04-06 16:35:00
eec56a27-4c12-4f3c-b299-2937248fc585,ACC5835,38.33,JP,2025-09-24 09:49:00
2068cd9d-68db-417f-9dbf-894fd538ad35,ACC4696,9202.03,GB,2025-09-04 15:28:00
2b42f35c-859a-4f7e-ae69-357dd1e8b708,ACC1228,214598.77,SS,2025-10-17 09:16:00
27251f24-0b01-4997-b972-779c29351265,ACC7242,500.45,AU,2025-07-12 13:44:00
416c136d-76bd-4aaa-bf36-20f01eb75976,ACC4626,4037.95,AE,2025-09-28 11:58:00
4cfa7bee-7dbc-49c4-92e4-669545f996bb,ACC2911,520.05,CA,2025-02-16 00:47:00
5adcb1d6-72fc-4732-89bd-abd355863a9a,ACC7367,236.81,JP,2025-04-12 18:46:00
d31ff414-cdc8-45fc-8bc7-29cb68f35495,ACC7797,812.82,AU,2025-11-27 07:59:00
45363f71-6bd3-4f53-ad2f-128fb72d32e1,ACC5583,9422.86,VN,2025-03-14 02:31:00
68effd53-7178-410b-9dec-cfac285732e1,ACC6942,233.19,DE,2025-01-24 19:45:00
b9f21653-05a0-44f9-9b66-d89044241b77,ACC1992,9979.44,NA,2025-03-14 08:20:00
472a2143-419e-4ca8-83de-f315c3e28e8a,ACC1349,1386.79,GB,2025-10-17 21:59:00
8d54c201-d3b5-4740-9946-46d738b60f83,ACC4362,8865.11,FR,2025-02-06 19:55:00
26816406-2f55-48d4-8ead-10d61f77f06e,ACC4817,9330.76,CD,2025-02-19 23:02:00
99a4cfb3-4eb4-4898-a3d6-1675311a9681,ACC5542,9682.18,CD,2025-08-28 05:59:00
60624809-7113-4b0d-937d-ffe414e4f41c,ACC1422,162725.06,MM,2025-04-16 08:36:00
0e331621-0334-44f9-b37b-dc0fb1536c37,ACC3854,1455.87,DE,2025-04-06 23:25:00
1c590934-4d04-4cb2-9349-542534e36bc9,ACC8802,1900.74,AU,2025-07-13 05:38:00
93ce4f12-b439-40db-82d5-e96199a71668,ACC9254,9269.34,DE,2025-11-23 10:10:00
509d4eb2-f4f9-4440-a54d-dc03bdf490f5,ACC9543,9955.86,VE,2025-06-11 07:51:00
ac9f483b-5df0-4c84-8829-bc783085c987,ACC9032,618.74,AU,2025-08-08 15:22:00
c3952574-88e5-463f-b80b-941320cb128b,ACC5505,73.46,US,2025-11-19 23:48:00
89202890-9451-4e3d-ad84-85e0b570fb0a,ACC8048,883.9,JP,2025-08-25 19:01:00
e6502759-5531-406c-bc8c-9fdaa98a461b,ACC4522,8671.51,KE,2025-03-14 05:16:00
7f320f82-13ca-4127-8d71-35dc4af79568,ACC7815,285.57,JP,2025-11-10 04:01:00
2bf9d7f5-350b-4e05-a9e8-58b2a818227b,ACC8770,396.24,AE,2025-03-11 05:44:00
34ac79cf-6bbe-4418-b096-5a2930121d28,ACC7105,148.05,AU,2025-02-18 21:14:00
a95228dd-77c2-44e5-aba1-f61afb79a1b0,ACC3002,998.26,DE,2025-04-05 17:55:00
f9858b33-5422-4692-87f7-4bec127ff204,ACC1842,2599.44,SG,2025-10-27 03:24:00
d526e945-2e93-4dd1-8454-ca51bfafad3b,ACC8900,322.6,GB,2025-07-29 10:41:00
46c10e59-31cd-4441-b4f1-ef6914b8614e,ACC2882,9024.82,CM,2025-06-13 06:57:00
7fd4630c-22ee-44fd-92bc-c4ed81b1a356,ACC5381,1279.68,US,2025-07-22 20:19:00
bd684836-f613-4276-9058-87013064e81f,ACC1100,1216.66,FR,2025-01-22 01:59:00
2bbf8b23-9bc3-49b4-862a-8b21be33b190,ACC3324,9348.92,IR,2025-05-13 02:17:00
c6b3384c-e20d-4739-bbd3-e90cda1714b7,ACC3578,735.53,JP,2025-01-23 07:46:00
25db9e2e-b635-43f8-968b-b5151bd8600a,ACC1815,3633.82,GB,2025-09-27 11:08:00
6dcf13ae-5dcc-4c4b-9b7f-9d2dac01d26c,ACC5475,1271.76,FR,2025-03-01 09:44:00
9c936153-5bab-45fd-8740-f765b6c5c069,ACC5640,8670.61,DZ,2025-06-06 23:20:00
8209b604-0c8d-46f9-a1dc-a86ac1ce7895,ACC1897,401.03,AE,2025-12-21 08:31:00
caa10793-b2aa-4b28-80a6-a4168f35f55f,ACC9149,1429.86,GB,2025-01-06 14:20:00
5cc0e1f0-0993-4187-9230-3eab802fc96a,ACC6802,289.39,JP,2025-11-10 14:14:00
ce059cbd-4e31-4328-b74b-31dcb5da23ad,ACC2275,1609.71,JP,2025-02-22 11:36:00
ff02f161-41d3-45a4-a291-8b7c999dd04c,ACC2887,1118.95,FR,2025-08-16 23:07:00
730b6bc9-438f-4f9e-a7bf-0dda84138bb0,ACC6928,108.24,CA,2025-10-22 22:27:00
23143cda-8644-4e16-ab05-54b117c061b5,ACC2288,157.94,FR,2025-03-06 04:10:00
181ddf19-d8c8-4e16-92d8-9feb722d1593,ACC3754,9617.96,CA,2025-10-16 04:31:00
5805e897-1bd2-47f1-9a62-42ff8cc4d654,ACC6724,131.44,AE,2025-02-25 14:49:00
4fd7b92e-5615-4563-84a1-4cdd57362170,ACC4871,9727.6,NP,2025-09-13 15:54:00
e29980ac-562e-433d-b1da-b0795c26a3f7,ACC2234,138.74,AU,2025-03-16 20:38:00
1b64aede-d735-498b-9ada-9efa40fda8c1,ACC8354,100831.32,LB,2025-05-09 23:51:00
8edd79d7-e414-4c55-a127-44b789a4d3e1,ACC2118,9440.2,FR,2025-08-24 08:28:00
c507c668-a301-4b89-9d77-1aabd9f7fe8f,ACC9312,380.07,US,2025-12-08 10:59:00
c52cd8ac-241c-431f-b469-a51f332b8de7,ACC2257,598.87,SG,2025-02-24 00:34:00
e7fd9432-341f-47b0-837b-ab46bf934b50,ACC1672,683.4,JP,2025-03-07 18:02:00
8babacf7-85dc-491e-bee9-13cd9b1d0dba,ACC9214,49824.3,MC,2025-11-24 11:39:00
df5e5119-9307-433a-a988-fd817eba1e67,ACC2381,9961.38,SY,2025-04-20 20:29:00
160670c0-adb1-45b8-84f7-5ac809b900aa,ACC5634,755.2,FR,2025-05-06 15:41:00
a68e1ffe-98d9-4e16-bea8-46b49b56525a,ACC6482,290.77,SG,2025-10-10 02:35:00
9a1a098a-245f-4aeb-99c0-e5bc0f311463,ACC3463,807.97,DE,2025-02-17 23:53:00
d2f767d5-a499-495a-85f7-58e3b3479e9a,ACC3112,213.61,CA,2025-08-31 17:55:00
2534d28d-8a2a-4261-af4a-db75ab09cfbf,ACC9624,196.65,SG,2025-03-03 16:34:00
2ef30e7a-cdfb-4e63-99da-5a83c189d9a3,ACC3953,519.53,FR,2025-03-10 01:12:00
9d2e059d-4386-492f-bf1f-13c4f36188e5,ACC3538,1310.44,AE,2025-06-05 23:17:00
ff86898c-3582-4759-8470-d4eaafb06c38,ACC9626,2218.97,JP,2025-02-26 04:33:00
a845cf82-a037-4033-8c94-3fc9fc49fcee,ACC3527,5057.27,CA,2025-01-28 11:41:00
9e4c60af-c2aa-4924-b09b-f7cc852ac6e0,ACC8170,1915.88,AE,2025-04-29 03:28:00
9e55fe5b-a197-4d57-b1a2-9f8ea945ab9e,ACC5668,1070.81,FR,2025-02-01 19:34:00
5a5c7bcc-f8ea-4f7e-b572-25329c0daf52,ACC8218,93.87,CA,2025-11-23 21:35:00
8cf1916b-9567-4891-93f4-cd2e63193812,ACC7859,9666.41,BO,2025-12-03 04:26:00
862ec876-70bf-4f9f-a010-be222772c6ad,ACC5096,9701.09,FR,2025-04-29 00:10:00
03d42f19-1314-4da4-90cb-031765aff190,ACC9452,3747.84,US,2025-02-07 23:54:00
489dd174-b395-4400-8756-47cbdef5dff3,ACC3414,1400.87,AE,2025-04-01 18:54:00
3223a648-9470-4703-8c67-3d7e65f9853c,ACC7326,497.56,FR,2025-11-15 13:23:00
c1f37eb8-5988-46c8-aee6-6aa33c119f18,ACC3254,4889.02,SG,2025-03-01 10:09:00
9ce555fd-a4bb-4051-bb62-0ec1a15e8e80,ACC8685,6208.13,GB,2025-01-28 21:23:00
e56d9179-7565-4c9b-aa9b-8380415f6f7c,ACC9647,334.2,AE,2025-11-23 15:52:00
2f212893-10dc-4639-adc4-0067533170e7,ACC7878,356.31,US,2025-11-05 04:54:00
dbb22585-3515-4203-afad-fd26bfd9ec4f,ACC9443,2659.14,JP,2025-11-29 20:38:00
8ddc6efe-4c66-4b69-8cfa-2b98df9a3788,ACC6780,8936.62,US,2025-06-26 04:10:00
f7740898-eb68-4e34-adab-21d130c911fb,ACC6908,95.57,JP,2025-06-25 04:09:00
a2fc781f-920c-4d55-b929-622f1564624f,ACC1333,160486.28,KW,2025-02-19 06:46:00
fc13e11f-9b00-44fd-b8ee-02da7a23fa84,ACC7116,8565.26,IR,2025-10-12 07:40:00
1b4362fc-13db-4d7c-9eb0-f0d2dd252790,ACC4950,9035.28,GB,2025-07-04 16:51:00
74f41dec-cb49-48b1-9394-4f78ffc47a7c,ACC1726,9602.05,AE,2025-03-17 11:39:00
591749d1-b000-4792-b3b1-23967f6e7eb0,ACC8612,1454.46,SG,2025-09-14 12:52:00
92e0282f-13e2-4b4e-8262-aa0cef72e413,ACC1717,1897.73,DE,2025-12-15 10:56:00
2eb7087d-1919-4edc-a904-b3e797b82afc,ACC7524,8973.08,SG,2025-05-26 05:59:00
6fa045a5-46c6-4cc0-aff0-809293a81af9,ACC1783,1267.27,FR,2025-12-11 17:15:00
ac904aaa-3ee2-48be-8a9d-39ebcef71944,ACC8204,1987.16,FR,2025-08-30 16:48:00
b1ddda1c-8e08-451f-b98d-0e89ebee2d56,ACC9507,81.96,FR,2025-10-09 13:06:00
b7de527a-ad43-4615-aca1-56d8d628f399,ACC3956,9589.89,DE,2025-07-14 05:16:00
75eb746b-4dcc-4100-8912-b8dccd9b0ead,ACC8272,244.09,FR,2025-08-02 21:56:00
da7cd364-e287-468b-8278-9fb4a793ad74,ACC1939,1010.73,CA,2025-09-13 23:43:00
928baf34-c407-4da4-8c56-a9507911e66f,ACC3621,447.41,AU,2025-02-24 15:26:00
603fe086-73ef-45e1-b7b2-d775f0597855,ACC2101,1831.05,US,2025-01-23 16:13:00
086a6858-5c8a-4083-b795-6da0f3b3ba61,ACC1530,9049.13,IR,2025-06-21 20:19:00
abdbfc10-5c71-43a6-ac4e-d6e9a681f91c,ACC3255,2896.65,AU,2025-04-22 17:31:00
0f745177-9846-4754-b938-d82510cbda31,ACC4048,1002.56,GB,2025-09-25 04:54:00
d2827fee-705a-4604-bb44-73ecad256723,ACC5678,4503.36,GB,2025-12-30 09:25:00
874cce65-7a03-4aea-bdd1-912833e06ca5,ACC6236,63.37,AE,2025-12-24 16:20:00
04a1b799-6837-4189-99a4-bddc1a97df76,ACC5914,9324.45,SG,2025-09-10 23:41:00
47af1044-ea65-4f07-b592-4de91fc704a6,ACC6922,9890.06,KE,2025-04-25 16:36:00
0d0dbc36-693a-456d-8122-9af32e6908cf,ACC1430,325.43,SG,2025-06-13 06:54:00
f996a772-652f-4a18-8ceb-f3fdb076c40b,ACC2412,168.26,JP,2025-09-20 19:07:00
2a8e63ca-2d3b-4b43-b409-faf58465b98f,ACC2208,836.44,SG,2025-02-17 21:01:00
42bdc7fa-895b-4d6b-8330-5b25b595b316,ACC6644,98245.28,NP,2025-04-02 06:14:00
7d52499a-d4d2-492a-b525-36d08def182c,ACC3981,9669.61,KE,2025-04-04 10:48:00
5094c537-98d6-474b-b16c-0fd107e3a858,ACC6286,266.8,GB,2025-04-04 23:00:00
3d444b03-931f-47d9-8db3-aee26ba9a3c3,ACC5496,1720.38,CA,2025-06-14 04:22:00
e3881e88-08d5-48cd-8ca8-50e5322f221b,ACC3526,862.51,CA,2025-04-02 03:30:00
2bb8da8d-8aa3-4a62-98f2-7f954525bb77,ACC1674,2101.24,SG,2025-05-05 15:56:00
11a5c630-c421-48bc-8bb0-a7534d88eb58,ACC1496,360.0,CA,2025-01-21 15:51:00
